Speed [kmh],Congestion level [%],precipitation,weather_code,hour_sin,hour_cos,Optimal_Lighting_Level
0.3255475289592766,-0.8283364007811279,1.074896142300562,73,0.0,1.0,50
0.2603800031121723,-0.838608386152058,0.6488421178402772,71,0.2588190451025207,0.9659258262890684,50
0.3255475289592766,-0.7975204446683383,0.2227880933799923,51,0.4999999999999999,0.8660254037844387,50
0.7165526840418966,-0.7718404812410136,1.074896142300562,71,0.7071067811865475,0.7071067811865476,50
1.5637305200542408,-0.8796963276357774,0.2227880933799923,51,0.8660254037844386,0.5000000000000001,50
1.4768404855914368,-0.6999365836445043,-0.2032659310802924,3,0.9659258262890684,0.2588190451025207,50
0.6731076668104953,-0.1863373150980096,-0.2032659310802924,3,1.0,6.123233995736766e-17,50
-0.4130177639745627,0.6508294926327767,-0.2032659310802924,3,0.9659258262890684,-0.2588190451025206,100
-0.5216303070530685,0.630285521890917,-0.2032659310802924,3,0.8660254037844387,-0.4999999999999998,0
-0.3261277295117576,0.3837578729885993,-0.2032659310802924,3,0.7071067811865476,-0.7071067811865475,0
-0.3478502381274591,0.3940298583595294,-0.2032659310802924,3,0.4999999999999999,-0.8660254037844387,0
-0.4347402725902634,0.4710697486415036,0.6488421178402772,71,0.258819045102521,-0.9659258262890682,0
-0.5867978329001721,0.625149529205452,2.353058215681416,73,1.2246467991473532e-16,-1.0,0
-0.8257454276728842,0.9230371049624188,1.074896142300562,71,-0.2588190451025208,-0.9659258262890684,0
-1.3470856344497122,1.4469083588798437,1.5009501667608467,73,-0.4999999999999997,-0.8660254037844388,0
-1.2384730913712063,1.323644534428685,2.7791122401417003,73,-0.7071067811865471,-0.7071067811865479,0
-0.8691904449042863,0.8870851561641644,2.353058215681416,73,-0.8660254037844384,-0.5000000000000004,0
-0.6302428501315742,0.6200135365199869,3.205166264601986,73,-0.9659258262890684,-0.2588190451025206,0
-0.5433528156687691,0.4094378364159241,1.074896142300562,71,-1.0,-1.8369701987210294e-16,100
-0.2609602036646549,-0.0117135637922014,-0.2032659310802924,3,-0.9659258262890684,0.2588190451025203,50
-0.0654576261233441,-0.2685131980654488,0.6488421178402772,71,-0.8660254037844386,0.5000000000000001,50
0.1300449514179666,-0.4688169127985817,-0.2032659310802924,1,-0.7071067811865477,0.7071067811865474,50
0.2603800031121723,-0.5972167299352054,-0.2032659310802924,3,-0.5000000000000004,0.8660254037844384,50
0.3907150548063794,-0.7923844519828733,-0.2032659310802924,3,-0.2588190451025215,0.965925826289068,50
0.4993275978848852,-0.9978241594014712,-0.2032659310802924,3,0.0,1.0,50
0.4993275978848852,-1.1416319545944895,-0.2032659310802924,3,0.2588190451025207,0.9659258262890684,25
0.542772615116288,-1.208399859505534,0.6488421178402772,71,0.4999999999999999,0.8660254037844387,25
0.8468877357361038,-1.2597597863601833,-0.2032659310802924,2,0.7071067811865475,0.7071067811865476,25
1.3030604166658282,-1.2803037571020432,-0.2032659310802924,3,0.8660254037844386,0.5000000000000001,25
1.4551179769757352,-1.1673119180218146,-0.2032659310802924,3,0.9659258262890684,0.2588190451025207,25
1.3247829252815295,-1.013232137457866,-0.2032659310802924,3,1.0,6.123233995736766e-17,25
1.3030604166658282,-0.8540163642084526,-0.2032659310802924,3,0.9659258262890684,-0.2588190451025206,50
1.3030604166658282,-0.8077924300392683,-0.2032659310802924,3,0.8660254037844387,-0.4999999999999998,0
0.933777770198908,-0.5972167299352054,-0.2032659310802924,3,0.7071067811865476,-0.7071067811865475,0
